municipio,CODAUTO,CPRO,CMUN,provincia,longitud,latitud,generacion_litros,generacion_norm,no_potabilidad
HOYALES DE ROA,7,9,170,Burgos,"-3,853775","41,659407",8.1,0.2254762083095084,0.0
MACHACÓN,7,37,175,Salamanca,"-5,511311","40,921688",7.830659324999999,0.2041988459485084,0.0
MACOTERA,7,37,174,Salamanca,"-5,296715","40,837257",7.830659324999999,0.2041988459485084,0.0
HOSPITAL DE ÓRBIGO,7,24,82,León,"-5,882652","42,463186",8.6,0.2649751855081808,0.0
HORTIGÜELA,7,9,169,Burgos,"-3,453879","42,061119",8.1,0.2254762083095084,0.0
MADRIGALEJO DEL MONTE,7,9,197,Burgos,"-3,731494","42,144692",8.1,0.2254762083095084,0.0
HORNOS,1,23,43,Jaén,"-2,732687","38,18579",8.4,0.2491755946287118,0.0
HORNILLOS DEL CAMINO,7,9,167,Burgos,"-3,929171","42,339076",8.1,0.2254762083095084,0.0
LUPIÑÉN-ORTILLA,2,22,905,Huesca,"-0,632895","42,16285",9.3,0.320273753586322,0.0
HUERTA DE VALDECARÁBANOS,8,45,78,Toledo,"-3,607118","39,879882",8.060300000000002,0.222339989519934,0.0
LOMOVIEJO,7,47,78,Valladolid,"-4,89786","41,15696",7.919176462499999,0.2111915187401168,0.0
HOZ DE JACA,2,22,122,Huesca,"-0,294204","42,685744",9.3,0.320273753586322,0.0
HUELMA,1,23,44,Jaén,"-3,460199","37,648508",8.4,0.2491755946287118,0.0
LUZAGA,8,19,162,Guadalajara,"-2,44692","40,966987",6.8,0.1227788675929605,0.0
HÉRMEDES DE CERRATO,7,34,82,Palencia,"-4,17275","41,817899",9.433514000000002,0.3308210864697293,0.0
LÁUJAR DE ANDARAX,1,4,57,Almería,"-2,889085","36,994583",15.1,0.7784618890909208,0.0
HOYOCASERO,7,5,101,Ávila,"-4,987199","40,404343",6.4,0.0911796858340227,0.0
HOYOS DEL ESPINO,7,5,105,Ávila,"-5,175148","40,325771",6.4,0.0911796858340227,0.0
ENTRENA,17,26,59,"Rioja, La","-2,515529","42,392866",8.848842,0.2846331944763247,0.0
ORCAJO,2,50,195,Zaragoza,"-1,505903","41,104935",8.0,0.217576412869774,0.0
ORCERA,1,23,65,Jaén,"-2,735979","38,367924",8.4,0.2491755946287118,0.0
ENTRALA,7,49,61,Zamora,"-5,763984","41,438178",8.4,0.2491755946287118,0.0
MONTEALEGRE DE CAMPOS,7,47,92,Valladolid,"-4,907131","41,892028",7.919176462499999,0.2111915187401168,0.0
MONTEAGUDO DEL CASTILLO,2,44,156,Teruel,"-0,797051","40,459965",5.245796875,0.0,0.0
LÚCAR,1,4,61,Almería,"-2,441879","37,438233",15.1,0.7784618890909208,0.0
HUERTA DE ARRIBA,7,9,173,Burgos,"-3,069949","42,097036",8.1,0.2254762083095084,0.0
HUERTA,7,37,164,Salamanca,"-5,462069","40,964108",7.830659324999999,0.2041988459485084,0.0
LUYEGO,7,24,91,León,"-6,236263","42,334909",8.6,0.2649751855081808,0.0
HUERTAHERNANDO,8,19,148,Guadalajara,"-2,288374","40,823206",6.8,0.1227788675929605,0.0
LORIGUILLA,10,46,148,Valencia/València,"-0,949239","39,63193",14.060594425,0.696350974876725,0.0
HERGUIJUELA DE CIUDAD RODRIGO,7,37,157,Salamanca,"-6,515321","40,438076",7.830659324999999,0.2041988459485084,0.0
MANZANILLA,1,21,47,Huelva,"-6,420137","37,381895",14.3,0.7152635255730452,0.0
HERRÍN DE CAMPOS,7,47,73,Valladolid,"-4,951702","42,120635",7.919176462499999,0.2111915187401168,0.0
MARANCHÓN,8,19,170,Guadalajara,"-2,136265","41,051284",6.8,0.1227788675929605,0.0
HIENDELAENCINA,8,19,135,Guadalajara,"-2,996976","41,080096",6.8,0.1227788675929605,0.0
MANJABÁLAGO Y ORTIGOSA DE RIOALMAR,7,5,119,Ávila,"-5,072687","40,670711",6.4,0.0911796858340227,0.0
HERRERÍAS,6,39,33,Cantabria,"-4,477272","43,310787",15.6,0.8179608662895931,0.0
MANSILLA DE LA SIERRA,17,26,93,"Rioja, La","-2,921504","42,124198",8.848842,0.2846331944763247,0.0
MANSILLA DE LAS MULAS,7,24,94,León,"-5,374374","42,499856",8.6,0.2649751855081808,0.0
HERRERA DE VALDECAÑAS,7,34,84,Palencia,"-4,204563","42,042276",9.433514000000002,0.3308210864697293,0.0
MANTIEL,8,19,169,Guadalajara,"-2,668949","40,625439",6.8,0.1227788675929605,0.0
MANZANAL DE LOS INFANTES,7,49,112,Zamora,"-6,352472","42,064726",8.4,0.2491755946287118,0.0
HORCAJO MEDIANERO,7,37,162,Salamanca,"-5,443762","40,64939",7.830659324999999,0.2041988459485084,0.0
MANZANAL DEL BARCO,7,49,111,Zamora,"-5,938633","41,63221",8.4,0.2491755946287118,0.0
MANZANARES DE RIOJA,17,26,94,"Rioja, La","-2,910652","42,384285",8.848842,0.2846331944763247,0.0
HERGUIJUELA DEL CAMPO,7,37,159,Salamanca,"-5,881595","40,615019",7.830659324999999,0.2041988459485084,0.0
HORMILLEJA,17,26,76,"Rioja, La","-2,734842","42,46287",8.848842,0.2846331944763247,0.0
LUGROS,1,18,123,Granada,"-3,248925","37,204399",7.7,0.1938770265505707,0.0
HUESA,1,23,45,Jaén,"-3,065603","37,696593",8.4,0.2491755946287118,0.0
HORNILLOS DE ERESMA,7,47,74,Valladolid,"-4,727771","41,357587",7.919176462499999,0.2111915187401168,0.0
MANTINOS,7,34,100,Palencia,"-4,857229","42,756332",9.433514000000002,0.3308210864697293,0.0
LOMA DE UCIEZA,7,34,903,Palencia,"-4,580628","42,464103",9.433514000000002,0.3308210864697293,0.0
HUÉTOR DE SANTILLÁN,1,18,99,Granada,"-3,45402","37,291567",7.7,0.1938770265505707,0.0
HUÉLAGO,1,18,96,Granada,"-3,265056","37,415934",7.7,0.1938770265505707,0.0
LUBIÁN,7,49,100,Zamora,"-6,891962","42,05005",8.4,0.2491755946287118,0.0
HURONES,7,9,176,Burgos,"-3,606937","42,409413",8.1,0.2254762083095084,0.0
HUMADA,7,9,175,Burgos,"-4,077748","42,654904",8.1,0.2254762083095084,0.0
LUCENA,1,14,38,Córdoba,"-4,484925","37,40803",10.2,0.3913719125439321,0.0
LUCENA DEL PUERTO,1,21,46,Huelva,"-6,736694","37,25098",14.3,0.7152635255730452,0.0
HUESA DEL COMÚN,2,44,125,Teruel,"-0,944339","41,015822",5.245796875,0.0,0.0
LUELMO,7,49,101,Zamora,"-6,137971","41,433802",8.4,0.2491755946287118,0.0
LUENA,6,39,39,Cantabria,"-3,901185","43,106926",15.6,0.8179608662895931,0.0
HONRUBIA DE LA CUESTA,7,40,99,Segovia,"-3,703927","41,500883",7.610332400000002,0.1867934695748514,0.0
MALPICA DE TAJO,8,45,89,Toledo,"-4,581285","39,884804",8.060300000000002,0.222339989519934,0.0
ORBA,10,3,97,Alicante/Alacant,"-0,066166","38,785082",14.3,0.7152635255730452,0.0
NOLAY,7,42,131,Soria,"-2,339481","41,522394",6.271051875000001,0.0809930477356496,0.0
DURUELO,7,40,70,Segovia,"-3,64474","41,225309",7.610332400000002,0.1867934695748514,0.0
ESTERCUEL,2,44,100,Teruel,"-0,627224","40,883766",5.245796875,0.0,0.0
NOVIERCAS,7,42,132,Soria,"-2,005721","41,704892",6.271051875000001,0.0809930477356496,0.0
NOVILLAS,2,50,191,Zaragoza,"-1,376001","41,915709",8.0,0.217576412869774,0.0
NUENO,2,22,163,Huesca,"-0,346367","42,290535",9.3,0.320273753586322,0.0
NUEVA VILLA DE LAS TORRES,7,47,102,Valladolid,"-5,084073","41,266558",7.919176462499999,0.2111915187401168,0.0
ESTEPA,1,41,41,Sevilla,"-4,888978","37,290866",10.807375000000002,0.4393532950960195,0.0
NÁJERA,17,26,102,"Rioja, La","-2,759176","42,398085",8.848842,0.2846331944763247,0.0
ESTARÀS,9,25,85,Lleida,"1,381979","41,703843",10.47953,0.4134542107366219,0.0
OBÓN,2,44,167,Teruel,"-0,724069","40,902055",5.245796875,0.0,0.0
ODÈN,9,25,148,Lleida,"1,439853","42,123101",10.47953,0.4134542107366219,0.0
ESTAMARIU,9,25,88,Lleida,"1,525899","42,38165",10.47953,0.4134542107366219,0.0
ESTADILLA,2,22,103,Huesca,"0,253659","42,046723",9.3,0.320273753586322,0.0
ESTADA,2,22,102,Huesca,"0,250314","42,07927",9.3,0.320273753586322,0.0
ESCÚZAR,1,18,72,Granada,"-3,776407","37,051178",7.7,0.1938770265505707,0.0
ESCURIAL DE LA SIERRA,7,37,125,Salamanca,"-5,957197","40,612839",7.830659324999999,0.2041988459485084,0.0
ERUSTES,8,45,60,Toledo,"-4,498292","39,954563",8.060300000000002,0.222339989519934,0.0
ERLA,2,50,100,Zaragoza,"-0,978009","42,110847",8.0,0.217576412869774,0.0
OQUILLAS,7,9,239,Burgos,"-3,697526","41,829898",8.1,0.2254762083095084,0.0
ESTÉPAR,7,9,125,Burgos,"-3,8795","42,266079",8.1,0.2254762083095084,0.0
ESPINOSA DE CERVERA,7,9,122,Burgos,"-3,469058","41,892118",8.1,0.2254762083095084,0.0
ESPERA,1,11,17,Cádiz,"-5,806649","36,874269",14.3,0.7152635255730452,0.0
OLLAURI,17,26,111,"Rioja, La","-2,82674","42,537548",8.848842,0.2846331944763247,0.0
OLMEDA DE LA CUESTA,8,16,140,Cuenca,"-2,470187","40,307811",6.2,0.0753800949545537,0.0
ESPEJÓN,7,42,81,Soria,"-3,265001","41,845348",6.271051875000001,0.0809930477356496,0.0
ESPADAÑA,7,37,126,Salamanca,"-6,273414","41,051585",7.830659324999999,0.2041988459485084,0.0
OLMILLOS DE MUÑÓ,7,9,236,Burgos,"-3,944086","42,202707",8.1,0.2254762083095084,0.0
OJOS-ALBOS,7,5,173,Ávila,"-4,512195","40,726163",6.4,0.0911796858340227,0.0
ESPRONCEDA,15,31,96,Navarra,"-2,302059","42,59632",10.807375000000002,0.4393532950960195,0.0
ESTABLÉS,8,19,115,Guadalajara,"-2,025795","41,00597",6.8,0.1227788675929605,0.0
FABERO,7,24,70,León,"-6,64965","42,762846",8.6,0.2649751855081808,0.0
ENCINAS,7,40,71,Segovia,"-3,679283","41,398563",7.610332400000002,0.1867934695748514,0.0
ORBANEJA RIOPICO,7,9,241,Burgos,"-3,579718","42,35872",8.1,0.2254762083095084,0.0
DURUELO DE LA SIERRA,7,42,78,Soria,"-2,930866","41,972468",6.271051875000001,0.0809930477356496,0.0
ONCALA,7,42,135,Soria,"-2,284883","41,971904",6.271051875000001,0.0809930477356496,0.0
DÉVANOS,7,42,75,Soria,"-1,95068","41,907992",6.271051875000001,0.0809930477356496,0.0
ENGUÍDANOS,8,16,82,Cuenca,"-1,627989","39,667036",6.2,0.0753800949545537,0.0
ENIX,1,4,41,Almería,"-2,596501","36,875626",15.1,0.7784618890909208,0.0
OREJANA,7,40,150,Segovia,"-3,770444","41,158379",7.610332400000002,0.1867934695748514,0.0
OREA,8,19,204,Guadalajara,"-1,731034","40,532289",6.8,0.1227788675929605,0.0
ORDIS,9,17,115,Girona,"2,894932","42,215882",11.1,0.4624700715015423,0.0
ESCORCA,4,7,19,"Balears, Illes","2,848103","39,82799",14.5,0.731063116452514,0.0
OLOT,9,17,114,Girona,"2,490722","42,182413",11.1,0.4624700715015423,0.0
ESCARABAJOSA DE CABEZAS,7,40,74,Segovia,"-4,183154","41,105863",7.610332400000002,0.1867934695748514,0.0
ESCAMILLA,8,19,110,Guadalajara,"-2,566404","40,553897",6.8,0.1227788675929605,0.0
OLVERA,1,11,24,Cádiz,"-5,295466","36,944191",14.3,0.7152635255730452,0.0
ESCALONA DEL PRADO,7,40,73,Segovia,"-4,114924","41,162597",7.610332400000002,0.1867934695748514,0.0
OREXA,16,20,60,Gipuzkoa,"-2,003428","43,090206",14.9,0.7626622982114518,0.0
OSORNILLO,7,34,116,Palencia,"-4,307692","42,367418",9.433514000000002,0.3308210864697293,0.0
ENCINASOLA,1,21,31,Huelva,"-6,896845","38,127916",14.3,0.7152635255730452,0.0
ENCINAS DE ESGUEVA,7,47,60,Valladolid,"-4,091028","41,753998",7.919176462499999,0.2111915187401168,0.0
ENCINAS DE ARRIBA,7,37,122,Salamanca,"-5,565306","40,768849",7.830659324999999,0.2041988459485084,0.0
ENDRINAL,7,37,124,Salamanca,"-5,812491","40,595002",7.830659324999999,0.2041988459485084,0.0
ORIHUELA DEL TREMEDAL,2,44,174,Teruel,"-1,638417","40,548991",5.245796875,0.0,0.0
ENCÍO,7,9,120,Burgos,"-3,107642","42,684017",8.1,0.2254762083095084,0.0
ENCINEDO,7,24,67,León,"-6,641945","42,263067",8.6,0.2649751855081808,0.0
ENCINACORBA,2,50,98,Zaragoza,"-1,276766","41,286031",8.0,0.217576412869774,0.0
OSEJA DE SAJAMBRE,7,24,106,León,"-5,042306","43,137218",8.6,0.2649751855081808,0.0
DÚDAR,1,18,70,Granada,"-3,490199","37,185919",7.7,0.1938770265505707,0.0
DÍLAR,1,18,68,Granada,"-3,518673","37,062053",7.7,0.1938770265505707,0.0
OLOCAU DEL REY,10,12,83,Castellón/Castelló,"-0,339276","40,641512",13.7,0.6678647529346383,0.0
ORTIGOSA DE CAMEROS,17,26,112,"Rioja, La","-2,71692","42,162477",8.848842,0.2846331944763247,0.0
ENCINA DE SAN SILVESTRE,7,37,120,Salamanca,"-6,103157","41,012442",7.830659324999999,0.2041988459485084,0.0
ELANTXOBE,16,48,31,Bizkaia,"-2,643077","43,407411",15.6,0.8179608662895931,0.0
HERNANSANCHO,7,5,92,Ávila,"-4,718739","40,855059",6.4,0.0911796858340227,0.0
GIMENELLS I EL PLA DE LA FONT,9,25,912,Lleida,"0,382827","41,667544",10.47953,0.4134542107366219,0.0
IGEA,17,26,80,"Rioja, La","-2,0263","42,05908",8.848842,0.2846331944763247,0.0
MIÑO DE MEDINACELI,7,42,115,Soria,"-2,542554","41,176648",6.271051875000001,0.0809930477356496,0.0
LLARDECANS,9,25,125,Lleida,"0,539016","41,387157",10.47953,0.4134542107366219,0.0
IRUÑA OKA/IRUÑA DE OCA,16,1,901,Araba/Álava,"-2,810112","42,807485",8.2,0.2333760037492429,0.0
LIBROS,2,44,135,Teruel,"-1,211045","40,144199",5.245796875,0.0,0.0
IZA/ITZA,15,31,131,Navarra,"-1,774036","42,885781",10.807375000000002,0.4393532950960195,0.0
LIMPIAS,6,39,38,Cantabria,"-3,414504","43,374271",15.6,0.8179608662895931,0.0
IVARS DE NOGUERA,9,25,112,Lleida,"0,609831","41,868224",10.47953,0.4134542107366219,0.0
ITURMENDI,15,31,130,Navarra,"-2,125346","42,905462",10.807375000000002,0.4393532950960195,0.0
ITUERO DE AZABA,7,37,166,Salamanca,"-6,674586","40,489025",7.830659324999999,0.2041988459485084,0.0
ITSASONDO,16,20,47,Gipuzkoa,"-2,180819","43,082277",14.9,0.7626622982114518,0.0
LIÉRGANES,6,39,37,Cantabria,"-3,750991","43,323842",15.6,0.8179608662895931,0.0
LIÉTOR,8,2,44,Albacete,"-1,936501","38,545049",7.2,0.1543780493518983,0.0
LLADORRE,9,25,123,Lleida,"1,277641","42,673439",10.47953,0.4134542107366219,0.0
ITERO DEL CASTILLO,7,9,182,Burgos,"-4,231193","42,287053",8.1,0.2254762083095084,0.0
GEJUELO DEL BARRO,7,37,150,Salamanca,"-6,109866","41,064924",7.830659324999999,0.2041988459485084,0.0
IGLESIAS,7,9,180,Burgos,"-3,997163","42,306308",8.1,0.2254762083095084,0.0
LLAMAS DE LA RIBERA,7,24,92,León,"-5,870536","42,6393",8.6,0.2649751855081808,0.0
LLAMBILLES,9,17,90,Girona,"2,869223","41,922597",11.1,0.4624700715015423,0.0
ISONA I CONCA DELLÀ,9,25,115,Lleida,"1,038415","42,126714",10.47953,0.4134542107366219,0.0
IRUELOS,7,37,165,Salamanca,"-6,332519","41,145687",7.830659324999999,0.2041988459485084,0.0
LLOCNOU D'EN FENOLLET,10,46,151,Valencia/València,"-0,469876","39,010085",14.060594425,0.696350974876725,0.0
LLOCNOU DE SANT JERONI,10,46,153,Valencia/València,"-0,289861","38,902613",14.060594425,0.696350974876725,0.0
LLOMBAI,10,46,156,Valencia/València,"-0,550314","39,30719",14.060594425,0.696350974876725,0.0
INCA,4,7,27,"Balears, Illes","2,913437","39,725453",14.5,0.731063116452514,0.0
IGÜEÑA,7,24,83,León,"-6,266481","42,736316",8.6,0.2649751855081808,0.0
IZAGRE,7,24,84,León,"-5,284381","42,239718",8.6,0.2649751855081808,0.0
LLUTXENT,10,46,150,Valencia/València,"-0,356351","38,94359",14.060594425,0.696350974876725,0.0
IGUALEJA,1,29,60,Málaga,"-5,094788","36,621785",14.873976250000004,0.7606064751957043,0.0
LLÍBER,10,3,85,Alicante/Alacant,"0,008035","38,729311",14.3,0.7152635255730452,0.0
IGRIÉS,2,22,127,Huesca,"-0,433584","42,20746",9.3,0.320273753586322,0.0
LOARRE,2,22,149,Huesca,"-0,646447","42,318627",9.3,0.320273753586322,0.0
ISPASTER,16,48,49,Bizkaia,"-2,549548","43,356163",15.6,0.8179608662895931,0.0
LLANERA DE RANES,10,46,154,Valencia/València,"-0,592512","38,999826",14.060594425,0.696350974876725,0.0
ISAR,7,9,181,Burgos,"-3,923051","42,394559",8.1,0.2254762083095084,0.0
GARÍNOAIN,15,31,114,Navarra,"-1,664686","42,594543",10.807375000000002,0.4393532950960195,0.0
GARRIGÀS,9,17,75,Girona,"2,953713","42,182357",11.1,0.4624700715015423,0.0
MOCLÍN,1,18,132,Granada,"-3,805797","37,374131",7.7,0.1938770265505707,0.0
MODÚBAR DE LA EMPAREDADA,7,9,221,Burgos,"-3,658429","42,2646",8.1,0.2254762083095084,0.0
GATÓN DE CAMPOS,7,47,70,Valladolid,"-4,97268","42,041803",7.919176462499999,0.2111915187401168,0.0
GASCUEÑA,8,16,94,Cuenca,"-2,534384","40,297246",6.2,0.0753800949545537,0.0
GENALGUACIL,1,29,57,Málaga,"-5,224087","36,524455",14.873976250000004,0.7606064751957043,0.0
MESEGAR DE TAJO,8,45,100,Toledo,"-4,50126","39,921166",8.060300000000002,0.222339989519934,0.0
GODALL,9,43,68,Tarragona,"0,464276","40,662284",13.112731000000004,0.6214717032536644,0.0
MILMARCOS,8,19,183,Guadalajara,"-1,881637","41,09213",6.8,0.1227788675929605,0.0
MERINDAD DE VALDIVIELSO,7,9,217,Burgos,"-3,549937","42,822817",8.1,0.2254762083095084,0.0
MERUELO,6,39,43,Cantabria,"-3,585295","43,444028",15.6,0.8179608662895931,0.0
GAUCÍN,1,29,56,Málaga,"-5,347592","36,501038",14.873976250000004,0.7606064751957043,0.0
MANGANESES DE LA POLVOROSA,7,49,109,Zamora,"-5,757332","42,033627",8.4,0.2491755946287118,0.0
GISTAÍN,2,22,114,Huesca,"0,349308","42,662828",9.3,0.320273753586322,0.0
MIRONCILLO,7,5,130,Ávila,"-4,822698","40,555554",6.4,0.0911796858340227,0.0
MOJÁCAR,1,4,64,Almería,"-1,86222","37,158021",15.1,0.7784618890909208,0.0
GAZTELU,16,20,907,Gipuzkoa,"-2,019975","43,107897",14.9,0.7626622982114518,0.0
GAVILANES,7,5,82,Ávila,"-4,869448","40,272791",6.4,0.0911796858340227,0.0
LLANO DE BUREBA,7,9,195,Burgos,"-3,444777","42,622895",8.1,0.2254762083095084,0.0
LLANO DE OLMEDO,7,47,79,Valladolid,"-4,60554","41,273447",7.919176462499999,0.2111915187401168,0.0
MARCHAGAZ,11,10,117,Cáceres,"-6,279617","40,272967",8.5,0.2570753900684464,0.0
HERAS DE AYUSO,8,19,133,Guadalajara,"-3,113999","40,787022",6.8,0.1227788675929605,0.0
FULLEDA,9,25,97,Lleida,"1,034227","41,46108",10.47953,0.4134542107366219,0.0
MIÑO DE SAN ESTEBAN,7,42,116,Soria,"-3,35192","41,54938",6.271051875000001,0.0809930477356496,0.0
MIRALRÍO,8,19,187,Guadalajara,"-2,936613","40,889313",6.8,0.1227788675929605,0.0
GEMUÑO,7,5,83,Ávila,"-4,778055","40,586047",6.4,0.0911796858340227,0.0
MIRANDA DE AZÁN,7,37,192,Salamanca,"-5,694555","40,876695",7.830659324999999,0.2041988459485084,0.0
MIRANDILLA,11,6,84,Badajoz,"-6,28062","39,015975",9.4,0.3281735490260565,0.0
GELSA,2,50,119,Zaragoza,"-0,398165","41,430635",8.0,0.217576412869774,0.0
IRUESTE,8,19,155,Guadalajara,"-2,893317","40,607608",6.8,0.1227788675929605,0.0
LLEDÓ,2,44,141,Teruel,"0,259142","40,948372",5.245796875,0.0,0.0
LLAVORSÍ,9,25,126,Lleida,"1,190747","42,487155",10.47953,0.4134542107366219,0.0
HINOJOS,1,21,40,Huelva,"-6,406205","37,31146",14.3,0.7152635255730452,0.0
LECRÍN,1,18,119,Granada,"-3,524361","36,940112",7.7,0.1938770265505707,0.0
MAMBRILLAS DE LARA,7,9,200,Burgos,"-3,490972","42,112163",8.1,0.2254762083095084,0.0
MAMOLAR,7,9,201,Burgos,"-3,355382","41,919673",8.1,0.2254762083095084,0.0
LOMAS,7,34,96,Palencia,"-4,554096","42,272517",9.433514000000002,0.3308210864697293,0.0
LOJA,1,18,122,Granada,"-4,152474","37,164999",7.7,0.1938770265505707,0.0
MARCHAL,1,18,128,Granada,"-3,196444","37,298911",7.7,0.1938770265505707,0.0
LECIÑENA,2,50,137,Zaragoza,"-0,615748","41,837576",8.0,0.217576412869774,0.0
LASCELLAS-PONZANO,2,22,141,Huesca,"-0,079233","42,065193",9.3,0.320273753586322,0.0
LASCUARRE,2,22,142,Huesca,"0,520841","42,189869",9.3,0.320273753586322,0.0
LASPAÚLES,2,22,143,Huesca,"0,596874","42,464976",9.3,0.320273753586322,0.0
LASPUÑA,2,22,144,Huesca,"0,194939","42,509243",9.3,0.320273753586322,0.0
LAUDIO/LLODIO,16,1,36,Araba/Álava,"-2,963184","43,141835",8.2,0.2333760037492429,0.0
JAYENA,1,18,107,Granada,"-3,792882","36,939656",7.7,0.1938770265505707,0.0
LEABURU,16,20,50,Gipuzkoa,"-2,054413","43,121139",14.9,0.7626622982114518,0.0
LEACHE/LEATXE,15,31,146,Navarra,"-1,412644","42,614874",10.807375000000002,0.4393532950960195,0.0
JATIEL,2,44,129,Teruel,"-0,400145","41,237746",5.245796875,0.0,0.0
JUBRIQUE,1,29,64,Málaga,"-5,204025","36,560918",14.873976250000004,0.7606064751957043,0.0
LEZUZA,8,2,43,Albacete,"-2,308229","38,952428",7.2,0.1543780493518983,0.0
HIJES,8,19,136,Guadalajara,"-3,016253","41,261619",6.8,0.1227788675929605,0.0
ILLUECA,2,50,126,Zaragoza,"-1,611931","41,553885",8.0,0.217576412869774,0.0
MALÓN,2,50,157,Zaragoza,"-1,668772","41,95205",8.0,0.217576412869774,0.0
HINOJAL,11,10,98,Cáceres,"-6,349236","39,705243",8.5,0.2570753900684464,0.0
MANCOR DE LA VALL,4,7,34,"Balears, Illes","2,86421","39,760968",14.5,0.731063116452514,0.0
HIGUERA DE LA SIERRA,1,21,38,Huelva,"-6,444637","37,833531",14.3,0.7152635255730452,0.0
MAHAMUD,7,9,198,Burgos,"-3,912286","42,130497",8.1,0.2254762083095084,0.0
MAHIDE,7,49,104,Zamora,"-6,343455","41,877213",8.4,0.2491755946287118,0.0
HONTORIA DEL PINAR,7,9,163,Burgos,"-3,165301","41,851909",8.1,0.2254762083095084,0.0
HONTORIA DE VALDEARADOS,7,9,164,Burgos,"-3,507739","41,751759",8.1,0.2254762083095084,0.0
MAIRE DE CASTROPONCE,7,49,105,Zamora,"-5,774901","42,116994",8.4,0.2491755946287118,0.0
HONTORIA DE LA CANTERA,7,9,162,Burgos,"-3,636436","42,195189",8.1,0.2254762083095084,0.0
HONTORIA DE CERRATO,7,34,86,Palencia,"-4,41684","41,912017",9.433514000000002,0.3308210864697293,0.0
HONTANAS,7,9,159,Burgos,"-4,048425","42,309096",8.1,0.2254762083095084,0.0
HONRUBIA,8,16,102,Cuenca,"-2,2685","39,606052",6.2,0.0753800949545537,0.0
IZNATE,1,29,62,Málaga,"-4,191573","36,783939",14.873976250000004,0.7606064751957043,0.0
IBRILLOS,7,9,178,Burgos,"-3,075858","42,46187",8.1,0.2254762083095084,0.0
KRIPAN,16,1,19,Araba/Álava,"-2,514263","42,594809",8.2,0.2333760037492429,0.0
JALANCE,10,46,142,Valencia/València,"-1,098754","39,196197",14.060594425,0.696350974876725,0.0
LALUEZA,2,22,136,Huesca,"-0,249567","41,860278",9.3,0.320273753586322,0.0
IBIECA,2,22,126,Huesca,"-0,195913","42,154063",9.3,0.320273753586322,0.0
JASA,2,22,131,Huesca,"-0,650661","42,700222",9.3,0.320273753586322,0.0
LAMASÓN,6,39,34,Cantabria,"-4,493528","43,227797",15.6,0.8179608662895931,0.0
JÓDAR,1,23,53,Jaén,"-3,35275","37,84819",8.4,0.2491755946287118,0.0
JÁTAR,1,18,106,Granada,"-3,915669","36,934412",7.7,0.1938770265505707,0.0
LANTADILLA,7,34,92,Palencia,"-4,302242","42,331891",9.433514000000002,0.3308210864697293,0.0
JURISDICCIÓN DE SAN ZADORNIL,7,9,192,Burgos,"-3,171069","42,839026",8.1,0.2254762083095084,0.0
LANZAHÍTA,7,5,110,Ávila,"-4,938508","40,192021",6.4,0.0911796858340227,0.0
JUNCOSA,9,25,118,Lleida,"0,786784","41,380113",10.47953,0.4134542107366219,0.0
LAPERDIGUERA,2,22,139,Huesca,"-0,053503","41,990912",9.3,0.320273753586322,0.0
JUNCIANA,7,5,108,Ávila,"-5,565643","40,411757",6.4,0.0911796858340227,0.0
LARDERO,17,26,84,"Rioja, La","-2,481297","42,41935",8.848842,0.2846331944763247,0.0
LAROYA,1,4,56,Almería,"-2,343831","37,287848",15.1,0.7784618890909208,0.0
IRURA,16,20,46,Gipuzkoa,"-2,05717","43,165635",14.9,0.7626622982114518,0.0
LEDANCA,8,19,159,Guadalajara,"-2,853347","40,859893",6.8,0.1227788675929605,0.0
LALUENGA,2,22,135,Huesca,"-0,009997","42,013627",9.3,0.320273753586322,0.0
JARAFUEL,10,46,144,Valencia/València,"-1,109763","39,148881",14.060594425,0.696350974876725,0.0
LEKEITIO,16,48,57,Bizkaia,"-2,503112","43,364301",15.6,0.8179608662895931,0.0
LEDIGOS,7,34,94,Palencia,"-4,84482","42,368",9.433514000000002,0.3308210864697293,0.0
JARAÍZ DE LA VERA,11,10,104,Cáceres,"-5,755961","40,060818",8.5,0.2570753900684464,0.0
JARAMILLO DE LA FUENTE,7,9,183,Burgos,"-3,315908","42,119907",8.1,0.2254762083095084,0.0
JIMERA DE LÍBAR,1,29,63,Málaga,"-5,278122","36,656984",14.873976250000004,0.7606064751957043,0.0
LABUERDA,2,22,133,Huesca,"0,112955","42,457461",9.3,0.320273753586322,0.0
LABAJOS,7,40,107,Segovia,"-4,520272","40,852005",7.610332400000002,0.1867934695748514,0.0
